Start,Finish,Name of Conflict,Belligerents,Defeated,Part of,War link,Wider conflict link
1937,1939,Katawz rebellion[97],Kingdom of Afghanistan,Rebels,,https://en.wikipedia.org/wiki/Katawz_rebellion?action=edit&redlink=1,
1937,1937,Afghan tribal revolts of 1937[95],Kingdom of Afghanistan,Rebel tribes:\nMohmand\nShinwari\nSulaimankhel,,https://en.wikipedia.org/wiki/Afghan_tribal_revolts_of_1937?action=edit&redlink=1,
1937,1937,Dieu Python movement,French Indochina,Degar rebels,,https://en.wikipedia.org/wiki/Dieu_Python_movement,
1937,1938,Dersim rebellion,Turkey,Dersim tribes,,https://en.wikipedia.org/wiki/Dersim_rebellion,
1937,1937,Islamic rebellion in Xinjiang\n(1937),Soviet Union\nWhite Russian forces,Republic of China,,https://en.wikipedia.org/wiki/Islamic_rebellion_in_Xinjiang_(1937),https://en.wikipedia.org/wiki/Islamic_rebellion_in_Xinjiang_(1937)
1937,1945,Second Sino-Japanese War\nPart of World War II,Republic of China\nSoviet Union (1937–\n1941; 1944–1945)\nUnited States,Empire of Japan\nReorganized National\nGovernment of China\nManchukuo,,https://en.wikipedia.org/wiki/Second_Sino-Japanese_War,https://en.wikipedia.org/wiki/World_War_II
,,,(1941–1945)\nBritish Empire\n(1942–1945),Mengjiang,,,
1938,1938,Integralist Uprising,Brazil,Brazilian Integralist Action,,https://en.wikipedia.org/wiki/Integralist_Uprising,
1938,1939,Afghan tribal revolts of\n1938[97][98],Kingdom of Afghanistan,Rebel tribes:\nShinwari[99]\nSuleimankhel\nGhilzai\nAlizai[100],,https://en.wikipedia.org/wiki/Afghan_tribal_revolts_of_1938?action=edit&redlink=1,https://en.wikipedia.org/wiki/Afghan_tribal_revolts_of_1938?action=edit&redlink=1
1938,1938,1938 Greek coup d'état attempt,Second Hellenic\nRepublic,Venizelist rebels,,https://en.wikipedia.org/wiki/1938_Greek_coup_d'%C3%A9tat_attempt,
1938,1938,Sudeten German uprising,Sudetendeutsches\nFreikorps\nGermany,Czechoslovakia,,https://en.wikipedia.org/wiki/Sudeten_German_uprising,
1939,1939,Hungarian invasion of\nCarpatho-Ukraine,Kingdom of Hungary,Carpatho-Ukraine,,https://en.wikipedia.org/wiki/Hungarian_invasion_of_Carpatho-Ukraine,https://en.wikipedia.org/wiki/Hungarian_invasion_of_Carpatho-Ukraine
1939,1939,Slovak–Hungarian War,Kingdom of Hungary,Slovak Republic,,https://en.wikipedia.org/wiki/Slovak%E2%80%93Hungarian_War,
1939,1965,Maquis insurgency,Nationalist Spain,Spanish Maquis,,https://en.wikipedia.org/wiki/Spanish_Maquis,
1939,1939,Italian invasion of Albania,Kingdom of Italy,Albanian Kingdom,,https://en.wikipedia.org/wiki/Italian_invasion_of_Albania,
1939,1945,World War II,Allied Powers:\nSoviet Union\nUnited States\nUnited Kingdom\nChina\nFree France\nPoland\nYugoslavia\nGreece\nNetherlands\nBelgium\nLuxembourg\nNorway\nCzechoslovakia\nCanada\nAustralia\nNew Zealand\nSouth Africa\nPhilippines\nEthiopia\nBrazil\nMongolia\nMexico\nand others...,Axis Powers:\nGermany\nJapan\nItaly\nHungary\nRomania\nBulgaria\nFinland\nThailand\nand others...,,https://en.wikipedia.org/wiki/World_War_II,
1939,1939,1939 Ondonga uprising[8],South Africa,Odonga rebels,,https://en.wikipedia.org/wiki/1939_Ondonga_uprising?action=edit&redlink=1,
1939,1940,Winter War\nPart of World War II,Soviet Union,Finland,,https://en.wikipedia.org/wiki/Winter_War,https://en.wikipedia.org/wiki/World_War_II
1940,1944,1940–1944 insurgency in\nChechnya\nPart of World War II and\nthe Chechen–Russian\nconflict,Soviet Union,Provisional Popular\nRevolutionary Government of\nChechnya-Ingushetia\nSupported by:\nGermany (1942),,https://en.wikipedia.org/wiki/1940%E2%80%931944_insurgency_in_Chechnya,https://en.wikipedia.org/wiki/1940%E2%80%931944_insurgency_in_Chechnya
,,nan,nan,nan,,,
1940,1940,Czortków uprising\nPart of World War II,Soviet Union,Polish rebels,,https://en.wikipedia.org/wiki/Czortk%C3%B3w_uprising,https://en.wikipedia.org/wiki/World_War_II
1940,1940,Soviet occupation of the Baltic\nstates (1940)\nPart of World War II,Soviet Union,Estonia\nLatvia\nLithuania,,https://en.wikipedia.org/wiki/Soviet_occupation_of_the_Baltic_states_(1940),https://en.wikipedia.org/wiki/Soviet_occupation_of_the_Baltic_states_(1940)
1940,1940,Soviet occupation of\nBessarabia and Northern\nBukovina\nPart of World War II,Soviet Union,Romania,,https://en.wikipedia.org/wiki/Soviet_occupation_of_Bessarabia_and_Northern_Bukovina,https://en.wikipedia.org/wiki/Soviet_occupation_of_Bessarabia_and_Northern_Bukovina
1940,1941,Franco-Thai War\nPart of World War II,Thailand,Vichy France\nFrench Indochina,,https://en.wikipedia.org/wiki/Franco-Thai_War,https://en.wikipedia.org/wiki/World_War_II
1941,1941,Legionnaires' Rebellion\nPart of World War II,Kingdom of Romania,Iron Guard,,https://en.wikipedia.org/wiki/Legionnaires'_rebellion_and_Bucharest_pogrom,https://en.wikipedia.org/wiki/World_War_II
1941,1941,Anglo-Iraqi War\nPart of World War II,United Kingdom\nBritish India\nTransjordan,Kingdom of Iraq\nNazi Germany\nKingdom of Italy,,https://en.wikipedia.org/wiki/Anglo-Iraqi_War,https://en.wikipedia.org/wiki/World_War_II
1941,1941,June 1941 uprising in eastern\nHerzegovina\nPart of World War II,Independent State of\nCroatia\nItaly,Serb rebels from eastern\nHerzegovina and Montenegro,,https://en.wikipedia.org/wiki/June_1941_uprising_in_eastern_Herzegovina,https://en.wikipedia.org/wiki/June_1941_uprising_in_eastern_Herzegovina
1941,1944,Continuation War\nPart of World War II,Soviet Union\nUnited Kingdom,Finland\nNazi Germany\nKingdom of Italy,,https://en.wikipedia.org/wiki/Continuation_War,https://en.wikipedia.org/wiki/World_War_II
1941,1941,Ecuadorian–Peruvian War,Peru,Ecuador,,https://en.wikipedia.org/wiki/Ecuadorian%E2%80%93Peruvian_War,
1941,1941,Uprising in Serbia (1941)\nPart of World War II,Government of National\nSalvation\nNazi Germany,Partisans\nChetniks,,https://en.wikipedia.org/wiki/Uprising_in_Serbia_(1941),https://en.wikipedia.org/wiki/World_War_II
1941,1944,Hama Rashid revolt\n,Iran,Kurdish tribes,Kurdish\nseparatism in Iran and\nWorld War II,https://en.wikipedia.org/wiki/Hama_Rashid_revolt,https://en.wikipedia.org/wiki/Kurdish_separatism_in_Iran
1942,1954,Hukbalahap Rebellion (During\nWWII),Philippines\nUnited States,Hukbalahap\nSoviet Union\nJapan,,https://en.wikipedia.org/wiki/Hukbalahap_Rebellion,https://en.wikipedia.org/wiki/World_War_II
1943,1943,1943 Khuzestan revolt[101],Iran,Khuzistan rebels,,https://en.wikipedia.org/wiki/1943_Khuzestan_revolt?action=edit&redlink=1,
1943,1945,1943 Barzani revolt\n,Kingdom of Iraq\nSupported by:\nKurdish tribesmen (1945)\nZibrari\nBerwari\nDoski\nElements of the\n‘Muhajarin' tribe,Kurdish rebels\nBarzani tribesmen\nAllied Kurdish tribes,Iraqi–Kurdish\nconflict,https://en.wikipedia.org/wiki/1943_Barzani_revolt,https://en.wikipedia.org/wiki/Iraqi%E2%80%93Kurdish_conflict
,,nan,nan,nan,,,
1943,1943,Woyane rebellion,Ethiopian Empire\nUK,Woyanne rebels,,https://en.wikipedia.org/wiki/Woyane_rebellion,
1943,1945,Italian Civil War\nPart of World War II,Italian Resistance\nKingdom of Italy\nAllied Powers,Italian Social Republic\nNazi Germany,,https://en.wikipedia.org/wiki/Italian_Civil_War,https://en.wikipedia.org/wiki/World_War_II
1943,1944,Jesselton revolt\nPart of World War II,Empire of Japan,Kinabalu rebels,,https://en.wikipedia.org/wiki/Jesselton_revolt,https://en.wikipedia.org/wiki/World_War_II
1943,1949,Ukrainian Insurgent Army\ninsurgency,Soviet Union\nPeople's Republic of\nPoland\nPolish Underground\nState\nNazi Germany (1941–\n1944),Ukrainian Insurgent Army,,https://en.wikipedia.org/wiki/Ukrainian_Insurgent_Army,
1944,1945,1944–1945 Insurgency in\nBalochistan,United Kingdom\nBritish India,Badinzai rebels,,https://en.wikipedia.org/wiki/1944%E2%80%931945_Insurgency_in_Balochistan,https://en.wikipedia.org/wiki/1944%E2%80%931945_Insurgency_in_Balochistan
1944,1946,Anti-communist resistance in\nPoland (1944–1953),People's Republic of\nPoland\nSoviet Union,Cursed soldiers,,https://en.wikipedia.org/wiki/Anti-communist_resistance_in_Poland_(1944%E2%80%931953),https://en.wikipedia.org/wiki/Anti-communist_resistance_in_Poland_(1944%E2%80%931953)
1944,1947,Afghan tribal revolts of 1944–\n1947,Afghanistan\n• Allied Nuristani and\nShinwari tribesmen\nBritish Empire\n• India,Rebel tribes:\nZadran (1944–1947)\nSafi (until 1946)\nMangal (1945),,https://en.wikipedia.org/wiki/Afghan_tribal_revolts_of_1944%E2%80%931947,https://en.wikipedia.org/wiki/Afghan_tribal_revolts_of_1944%E2%80%931947
1944,1948,Jewish insurgency in Mandatory\nPalestine,Jewish Resistance\nMovement\nHaganah\nIrgun\nLehi,British Army\nRoyal Navy\nRoyal Air Force\nPalestine Police Force,,https://en.wikipedia.org/wiki/Jewish_insurgency_in_Mandatory_Palestine,https://en.wikipedia.org/wiki/Jewish_insurgency_in_Mandatory_Palestine
1944,1944,Luluabourg and Jadotville\nMutiny[102],Belgian Congo,Force Publique Mutineers,,https://en.wikipedia.org/wiki/Luluabourg_mutiny,https://en.wikipedia.org/wiki/Luluabourg_mutiny
1944,1944,Masisi-Lubutu revolt,Belgian Congo,Watchtower Movement,,https://en.wikipedia.org/wiki/Masisi-Lubutu_revolt?action=edit&redlink=1,
1944,1944,Palm Sunday Coup\nPart of World War II,El Salvador,Pro-Axis rebels,,https://en.wikipedia.org/wiki/Palm_Sunday_Coup,https://en.wikipedia.org/wiki/World_War_II
1944,1945,Lapland War\nPart of World War II,Finland,Nazi Germany,,https://en.wikipedia.org/wiki/Lapland_War,https://en.wikipedia.org/wiki/World_War_II
1944,1949,Ili Rebellion,Chinese Communist\nParty\nSecond East Turkestan\nRepublic\nSoviet Union\nWhite Russian forces\nMongolian People's\nRepublic,Republic of China\nNational Revolutionary Army,,https://en.wikipedia.org/wiki/Ili_Rebellion,
1944,1960,Goryani Insurgency,People's Republic of\nBulgaria,Goryani,,https://en.wikipedia.org/wiki/Goryani,
1944,1956,Guerrilla war in the Baltic states,Soviet Union,Forest Brothers,,https://en.wikipedia.org/wiki/Guerrilla_war_in_the_Baltic_states,
